,fbe44b0423204805bc6af4d7d6ac562e_mae_min,fbe44b0423204805bc6af4d7d6ac562e_mae_mean,fbe44b0423204805bc6af4d7d6ac562e_mae_max,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mae_min,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mae_mean,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mae_max,079a94c41ad3482996cc2b9f95adba8d_mae_min,079a94c41ad3482996cc2b9f95adba8d_mae_mean,079a94c41ad3482996cc2b9f95adba8d_mae_max,202ea9f8a73b401fa22e62c24d9ab2d0_mae_min,202ea9f8a73b401fa22e62c24d9ab2d0_mae_mean,202ea9f8a73b401fa22e62c24d9ab2d0_mae_max,0c5ee480663f4f9eb7200f8879aa1244_mae_min,0c5ee480663f4f9eb7200f8879aa1244_mae_mean,0c5ee480663f4f9eb7200f8879aa1244_mae_max,fbe44b0423204805bc6af4d7d6ac562e_mse_min,fbe44b0423204805bc6af4d7d6ac562e_mse_mean,fbe44b0423204805bc6af4d7d6ac562e_mse_max,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mse_min,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mse_mean,bcf7e7cfa8ab4c4196ad6a2bb18e8601_mse_max,079a94c41ad3482996cc2b9f95adba8d_mse_min,079a94c41ad3482996cc2b9f95adba8d_mse_mean,079a94c41ad3482996cc2b9f95adba8d_mse_max,202ea9f8a73b401fa22e62c24d9ab2d0_mse_min,202ea9f8a73b401fa22e62c24d9ab2d0_mse_mean,202ea9f8a73b401fa22e62c24d9ab2d0_mse_max,0c5ee480663f4f9eb7200f8879aa1244_mse_min,0c5ee480663f4f9eb7200f8879aa1244_mse_mean,0c5ee480663f4f9eb7200f8879aa1244_mse_max,fbe44b0423204805bc6af4d7d6ac562e_msssim_min,fbe44b0423204805bc6af4d7d6ac562e_msssim_mean,fbe44b0423204805bc6af4d7d6ac562e_msssim_max,bcf7e7cfa8ab4c4196ad6a2bb18e8601_msssim_min,bcf7e7cfa8ab4c4196ad6a2bb18e8601_msssim_mean,bcf7e7cfa8ab4c4196ad6a2bb18e8601_msssim_max,079a94c41ad3482996cc2b9f95adba8d_msssim_min,079a94c41ad3482996cc2b9f95adba8d_msssim_mean,079a94c41ad3482996cc2b9f95adba8d_msssim_max,202ea9f8a73b401fa22e62c24d9ab2d0_msssim_min,202ea9f8a73b401fa22e62c24d9ab2d0_msssim_mean,202ea9f8a73b401fa22e62c24d9ab2d0_msssim_max,0c5ee480663f4f9eb7200f8879aa1244_msssim_min,0c5ee480663f4f9eb7200f8879aa1244_msssim_mean,0c5ee480663f4f9eb7200f8879aa1244_msssim_max,fbe44b0423204805bc6af4d7d6ac562e_wasserstein_min,fbe44b0423204805bc6af4d7d6ac562e_wasserstein_mean,fbe44b0423204805bc6af4d7d6ac562e_wasserstein_max,bcf7e7cfa8ab4c4196ad6a2bb18e8601_wasserstein_min,bcf7e7cfa8ab4c4196ad6a2bb18e8601_wasserstein_mean,bcf7e7cfa8ab4c4196ad6a2bb18e8601_wasserstein_max,079a94c41ad3482996cc2b9f95adba8d_wasserstein_min,079a94c41ad3482996cc2b9f95adba8d_wasserstein_mean,079a94c41ad3482996cc2b9f95adba8d_wasserstein_max,202ea9f8a73b401fa22e62c24d9ab2d0_wasserstein_min,202ea9f8a73b401fa22e62c24d9ab2d0_wasserstein_mean,202ea9f8a73b401fa22e62c24d9ab2d0_wasserstein_max,0c5ee480663f4f9eb7200f8879aa1244_wasserstein_min,0c5ee480663f4f9eb7200f8879aa1244_wasserstein_mean,0c5ee480663f4f9eb7200f8879aa1244_wasserstein_max
10,0.9964695572853088,1.017805177718401,1.0322556495666504,1.1063657999038696,1.129809133708477,1.143812656402588,1.1026453971862793,1.1252676099538803,1.1400060653686523,1.0797866582870483,1.101829394698143,1.1148419380187988,1.1652851104736328,1.186285324394703,1.2005574703216553,1.8806347846984863,1.959469124674797,2.019779920578003,2.2501113414764404,2.341594025492668,2.401717185974121,2.239413261413574,2.3282220512628555,2.3861160278320312,2.1530237197875977,2.241155371069908,2.3011465072631836,2.463543176651001,2.552445024251938,2.6206235885620117,0.778930127620697,0.7969916500151157,0.8057280778884888,0.7183123230934143,0.7474982365965843,0.7608590126037598,0.734346866607666,0.761375043541193,0.7745033502578735,0.7443627119064331,0.7728328891098499,0.7858601808547974,0.7104716300964355,0.7430756352841854,0.7535333633422852,-9.126961e-08,3.9916486e-06,7.792376e-06,83.8026,84.89271,86.37958,65.56142,66.509056,67.623985,55.752914,56.45533,57.271423,122.6443,125.02458,126.72653
11,0.9951074123382568,1.016282081604004,1.0302000045776367,1.1108207702636719,1.1309581995010376,1.1441679000854492,1.1001660823822021,1.1238888129591942,1.1392959356307983,1.0853595733642578,1.1077413707971573,1.1223835945129395,1.1716526746749878,1.1942810788750648,1.208371639251709,1.8759788274765015,1.9555571973323822,2.01361083984375,2.2585244178771973,2.3420718014240265,2.4032375812530518,2.22312331199646,2.3189443200826645,2.380554676055908,2.166386127471924,2.255332738161087,2.314293384552002,2.4926857948303223,2.5840646028518677,2.6483700275421143,0.7799245119094849,0.7995834946632385,0.8085820078849792,0.7174482941627502,0.7501107789576054,0.7613292932510376,0.7356158494949341,0.761728223413229,0.7715258598327637,0.7430531978607178,0.7717488706111908,0.7840861082077026,0.7089102864265442,0.7437518648803234,0.7545589804649353,-4.4358894e-06,-5.355105e-09,3.9627776e-06,86.38191,87.7007,89.54338,70.066895,71.06028,72.28862,54.268517,54.92459,55.710663,142.37793,145.75174,147.89676
12,0.9929336905479431,1.0138145573437214,1.0274810791015625,1.1083755493164062,1.1288059279322624,1.1424795389175415,1.1085259914398193,1.1283763945102692,1.1421335935592651,1.078681468963623,1.098372496664524,1.111755132675171,1.1626598834991455,1.1875867992639542,1.2021763324737549,1.8622654676437378,1.9412151649594307,1.9993646144866943,2.2538185119628906,2.336012676358223,2.3964948654174805,2.257993459701538,2.3390091210603714,2.399761438369751,2.146143674850464,2.227240189909935,2.2870092391967773,2.476330518722534,2.5742788165807724,2.6373071670532227,0.7762047648429871,0.7982735224068165,0.8084890246391296,0.7142962217330933,0.7487227134406567,0.759838342666626,0.7389030456542969,0.7625894956290722,0.7755307555198669,0.7424643635749817,0.7733243331313133,0.7855857014656067,0.7143250703811646,0.7453401498496532,0.7558857798576355,-6.4913183e-07,3.0835508e-06,6.542541e-06,77.72573,78.80499,80.25255,59.999146,60.868614,61.8837,52.39747,53.054047,53.80073,115.61401,117.040375,118.61289
13,0.9914584159851074,1.0096008032560349,1.0243557691574097,1.1120866537094116,1.1305719465017319,1.143792986869812,1.0990865230560303,1.1214614063501358,1.1353535652160645,1.0747886896133423,1.0975758731365204,1.1119695901870728,1.1923614740371704,1.2082002982497215,1.2226698398590088,1.857560634613037,1.9302773028612137,1.9915897846221924,2.2697231769561768,2.3451549410820007,2.4074630737304688,2.2188944816589355,2.307941347360611,2.367128849029541,2.13740873336792,2.2278062850236893,2.2862443923950195,2.590144634246826,2.6624676287174225,2.7216014862060547,0.7854573130607605,0.8037961237132549,0.812458872795105,0.7201587557792664,0.7512180916965008,0.7648465037345886,0.7339222431182861,0.7585098668932915,0.7704712748527527,0.7494954466819763,0.7765576168894768,0.786166787147522,0.7167608141899109,0.7473643161356449,0.7623177766799927,2.0423904e-06,6.430724e-06,1.03432685e-05,75.00368,76.15091,77.817505,63.358093,64.305786,65.42845,50.614594,51.26826,51.99962,107.30719,108.38815,110.114685
14,0.9885600805282593,1.0089392513036728,1.0233932733535767,1.1029008626937866,1.1221855133771896,1.1367499828338623,1.0980186462402344,1.119237869977951,1.1332902908325195,1.074747085571289,1.0945100337266922,1.1086738109588623,1.1650471687316895,1.185941107571125,1.1994800567626953,1.8519240617752075,1.927875816822052,1.9867587089538574,2.2373993396759033,2.315617322921753,2.383388042449951,2.215317726135254,2.301500618457794,2.3616833686828613,2.134274959564209,2.213042452931404,2.2713241577148438,2.500401735305786,2.586590453982353,2.645209789276123,0.7852469682693481,0.8018025755882263,0.8104777932167053,0.7230832576751709,0.7545788623392582,0.7655044794082642,0.7371751666069031,0.7605386301875114,0.7727757692337036,0.7465364933013916,0.7753111496567726,0.7900499105453491,0.7199527621269226,0.7487264163792133,0.7606768608093262,-3.3527613e-08,3.8940925e-06,7.4785203e-06,71.95065,73.08319,74.62076,66.90916,67.89288,69.10508,53.354492,54.011528,54.79793,90.554504,93.47378,94.945465
15,0.9927756786346436,1.0125437453389168,1.026559829711914,1.0963425636291504,1.1197517812252045,1.1342333555221558,1.092254400253296,1.1123679354786873,1.1262266635894775,1.0743533372879028,1.093885213136673,1.1069786548614502,1.119004726409912,1.1395983919501305,1.15285325050354,1.8560340404510498,1.929765373468399,1.984947681427002,2.2120981216430664,2.3038282692432404,2.370619773864746,2.192568063735962,2.2757469415664673,2.336670160293579,2.133751392364502,2.213925451040268,2.2739791870117188,2.2825944423675537,2.3724423199892044,2.4295475482940674,0.7843357920646667,0.8003847487270832,0.8088346719741821,0.7291133999824524,0.7565796077251434,0.7687920331954956,0.7406156063079834,0.7647789008915424,0.7760841250419617,0.7534981966018677,0.779003731906414,0.7885079383850098,0.7186220288276672,0.745898075401783,0.7568445205688477,5.8822334e-06,9.505893e-06,1.2553297e-05,75.25169,76.467804,78.23138,62.355164,63.28131,64.41199,51.152138,51.8049,52.558327,125.162766,126.4935,128.2916
16,0.9786558151245117,0.9996604956686497,1.0140106678009033,1.096408724784851,1.118936538696289,1.1331102848052979,1.0932893753051758,1.112499587237835,1.1258721351623535,1.0694557428359985,1.0892012417316437,1.1018328666687012,1.130461573600769,1.1529104933142662,1.1662653684616089,1.8254557847976685,1.901561662554741,1.959900140762329,2.2158637046813965,2.3066319972276688,2.373638153076172,2.204738140106201,2.2824058681726456,2.3392629623413086,2.117279291152954,2.1952424943447113,2.251718044281006,2.3600354194641113,2.4501698464155197,2.5056324005126953,0.7876873016357422,0.8048482611775398,0.8165673017501831,0.7315585017204285,0.7547759041190147,0.7689239382743835,0.73993980884552,0.7663565576076508,0.7792641520500183,0.749178409576416,0.7772606834769249,0.7884563207626343,0.7182028293609619,0.7487063817679882,0.7621115446090698,-1.2749806e-06,2.1586893e-06,5.298294e-06,71.0016,72.1457,73.80893,63.200874,64.11572,65.30649,51.669525,52.350727,53.130157,107.38159,110.19163,111.677704
17,0.9748716950416565,0.9954939894378185,1.0110703706741333,1.0937108993530273,1.1166916266083717,1.13081955909729,1.0848323106765747,1.1083971709012985,1.1219558715820312,1.0716973543167114,1.0915548875927925,1.1042158603668213,1.2429544925689697,1.2561066895723343,1.2685093879699707,1.810520052909851,1.8848890140652657,1.946362018585205,2.2079529762268066,2.2996628433465958,2.366211414337158,2.1720259189605713,2.2644385397434235,2.322762966156006,2.1207966804504395,2.2006060034036636,2.2594285011291504,2.7646079063415527,2.830028608441353,2.8983101844787598,0.78560471534729,0.8043685927987099,0.8144222497940063,0.726161003112793,0.7523389011621475,0.7654680013656616,0.740321934223175,0.7668527811765671,0.7784023880958557,0.7458030581474304,0.7762234434485435,0.7868627905845642,0.7128679752349854,0.741437591612339,0.755096435546875,9.510666e-06,1.31364795e-05,1.6700476e-05,65.257645,66.31061,67.801834,61.459435,62.44358,63.60108,49.486565,50.097572,50.781395,105.12558,106.30281,107.994644
18,0.9705273509025574,0.9936839267611504,1.0080080032348633,1.0989373922348022,1.1202935799956322,1.1347663402557373,1.0842993259429932,1.10752584785223,1.1211942434310913,1.0636342763900757,1.0849144607782364,1.0978165864944458,1.1537615060806274,1.1681697145104408,1.1813420057296753,1.7939594984054565,1.8781485110521317,1.9357643127441406,2.230858325958252,2.319240555167198,2.389636993408203,2.172020196914673,2.2637228965759277,2.32484769821167,2.100520610809326,2.1817359030246735,2.2399723529815674,2.4222395420074463,2.487305760383606,2.551992416381836,0.7867335677146912,0.8021862022578716,0.8117609024047852,0.7345907092094421,0.7551281377673149,0.766907811164856,0.7471864223480225,0.7694345563650131,0.7790428400039673,0.7484187483787537,0.7796116806566715,0.7917380332946777,0.7260667681694031,0.7528277710080147,0.7706275582313538,7.1758404e-06,1.0659569e-05,1.450628e-05,64.92395,66.00125,67.538605,54.51754,55.357224,56.344154,49.83026,50.47498,51.18254,112.43129,113.44682,114.95788
19,0.9737344980239868,0.9943679198622704,1.0090053081512451,1.0964953899383545,1.1189991533756256,1.133272647857666,1.087321400642395,1.1063763201236725,1.1198575496673584,1.0654301643371582,1.0872010439634323,1.101608157157898,1.1259701251983643,1.1430078595876694,1.1567368507385254,1.812045931816101,1.888738252222538,1.9500665664672852,2.226898670196533,2.313119888305664,2.381131649017334,2.1793603897094727,2.259364068508148,2.318207025527954,2.1068594455718994,2.1907400637865067,2.2537789344787598,2.3103625774383545,2.383941665291786,2.447977304458618,0.7908989191055298,0.8085034601390362,0.8211666345596313,0.7378290891647339,0.7603564523160458,0.7760551571846008,0.7423090934753418,0.7658977210521698,0.7764260172843933,0.7550418972969055,0.7802101373672485,0.7924957275390625,0.7218162417411804,0.7505678087472916,0.7670486569404602,-6.7977235e-06,-3.0193478e-06,5.0198287e-07,61.33871,62.317738,63.762657,59.75589,60.727394,61.86434,42.247902,42.79982,43.401047,111.21889,113.1769,115.03496
20,0.967631995677948,0.9885354787111282,1.0034939050674438,1.0883138179779053,1.1119822338223457,1.1258565187454224,1.0809639692306519,1.1028283685445786,1.1172614097595215,1.06565523147583,1.0872763991355896,1.101475715637207,1.1324583292007446,1.1510563045740128,1.164498209953308,1.7861558198928833,1.862969309091568,1.9234592914581299,2.2008862495422363,2.2919961512088776,2.3588204383850098,2.156569480895996,2.2454582154750824,2.307908535003662,2.1007227897644043,2.1857192516326904,2.249354839324951,2.331526279449463,2.4119316190481186,2.4751176834106445,0.7917884588241577,0.8091211766004562,0.8196156024932861,0.7392166256904602,0.7577946782112122,0.7786651253700256,0.7442669868469238,0.7674575075507164,0.7774088978767395,0.7521323561668396,0.7789365760982037,0.7894389033317566,0.7138601541519165,0.7469993531703949,0.7623869776725769,1.4835969e-06,4.987116e-06,8.817762e-06,57.268555,58.186974,59.455513,52.296364,53.149475,54.10667,48.237663,48.90204,49.637527,129.07034,130.71402,132.90161
