,e25c6b40324643c3afc1cf42981b11b5_mae_min,e25c6b40324643c3afc1cf42981b11b5_mae_mean,e25c6b40324643c3afc1cf42981b11b5_mae_max,e1d15a0615ca489aa6a17ec60247d0af_mae_min,e1d15a0615ca489aa6a17ec60247d0af_mae_mean,e1d15a0615ca489aa6a17ec60247d0af_mae_max,3f48868c52404eb0a833897aa4642871_mae_min,3f48868c52404eb0a833897aa4642871_mae_mean,3f48868c52404eb0a833897aa4642871_mae_max,1824682ae27c48669665cf042052d584_mae_min,1824682ae27c48669665cf042052d584_mae_mean,1824682ae27c48669665cf042052d584_mae_max,feda42500d2b45549be96f1bf62b0b03_mae_min,feda42500d2b45549be96f1bf62b0b03_mae_mean,feda42500d2b45549be96f1bf62b0b03_mae_max,e25c6b40324643c3afc1cf42981b11b5_mse_min,e25c6b40324643c3afc1cf42981b11b5_mse_mean,e25c6b40324643c3afc1cf42981b11b5_mse_max,e1d15a0615ca489aa6a17ec60247d0af_mse_min,e1d15a0615ca489aa6a17ec60247d0af_mse_mean,e1d15a0615ca489aa6a17ec60247d0af_mse_max,3f48868c52404eb0a833897aa4642871_mse_min,3f48868c52404eb0a833897aa4642871_mse_mean,3f48868c52404eb0a833897aa4642871_mse_max,1824682ae27c48669665cf042052d584_mse_min,1824682ae27c48669665cf042052d584_mse_mean,1824682ae27c48669665cf042052d584_mse_max,feda42500d2b45549be96f1bf62b0b03_mse_min,feda42500d2b45549be96f1bf62b0b03_mse_mean,feda42500d2b45549be96f1bf62b0b03_mse_max,e25c6b40324643c3afc1cf42981b11b5_msssim_min,e25c6b40324643c3afc1cf42981b11b5_msssim_mean,e25c6b40324643c3afc1cf42981b11b5_msssim_max,e1d15a0615ca489aa6a17ec60247d0af_msssim_min,e1d15a0615ca489aa6a17ec60247d0af_msssim_mean,e1d15a0615ca489aa6a17ec60247d0af_msssim_max,3f48868c52404eb0a833897aa4642871_msssim_min,3f48868c52404eb0a833897aa4642871_msssim_mean,3f48868c52404eb0a833897aa4642871_msssim_max,1824682ae27c48669665cf042052d584_msssim_min,1824682ae27c48669665cf042052d584_msssim_mean,1824682ae27c48669665cf042052d584_msssim_max,feda42500d2b45549be96f1bf62b0b03_msssim_min,feda42500d2b45549be96f1bf62b0b03_msssim_mean,feda42500d2b45549be96f1bf62b0b03_msssim_max,e25c6b40324643c3afc1cf42981b11b5_wasserstein_min,e25c6b40324643c3afc1cf42981b11b5_wasserstein_mean,e25c6b40324643c3afc1cf42981b11b5_wasserstein_max,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_min,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_mean,e1d15a0615ca489aa6a17ec60247d0af_wasserstein_max,3f48868c52404eb0a833897aa4642871_wasserstein_min,3f48868c52404eb0a833897aa4642871_wasserstein_mean,3f48868c52404eb0a833897aa4642871_wasserstein_max,1824682ae27c48669665cf042052d584_wasserstein_min,1824682ae27c48669665cf042052d584_wasserstein_mean,1824682ae27c48669665cf042052d584_wasserstein_max,feda42500d2b45549be96f1bf62b0b03_wasserstein_min,feda42500d2b45549be96f1bf62b0b03_wasserstein_mean,feda42500d2b45549be96f1bf62b0b03_wasserstein_max
561,0.988102912902832,1.0112406685948372,1.0300803184509277,1.236371636390686,1.2693550288677216,1.293236255645752,1.2121288776397705,1.2472816482186317,1.2681174278259277,1.1811500787734985,1.213728316128254,1.234516978263855,1.2828725576400757,1.3177147284150124,1.341500997543335,2.050302267074585,2.1741234213113785,2.280651569366455,3.1778485774993896,3.3894566744565964,3.554588794708252,3.049537181854248,3.2658807784318924,3.399442434310913,2.8367481231689453,3.039533495903015,3.1756675243377686,3.4040191173553467,3.624627783894539,3.7859482765197754,0.8816443085670471,0.9094510339200497,0.9253668189048767,0.8852299451828003,0.8953349404036999,0.9056917428970337,0.8792146444320679,0.8997964076697826,0.9102229475975037,0.8964206576347351,0.9042856022715569,0.9161995053291321,0.8786056637763977,0.892239835113287,0.9025198221206665,1.0807067e-05,1.3906276e-05,1.6979873e-05,15.64466,15.961214,16.301607,14.650984,14.849192,15.091244,12.594299,12.823288,13.081346,24.234184,25.86427,27.427505
562,0.9854897856712341,1.0098182372748852,1.0276507139205933,1.2409718036651611,1.2716549038887024,1.29567551612854,1.2085283994674683,1.243922345340252,1.2656824588775635,1.1773582696914673,1.2133188471198082,1.2361371517181396,1.2830185890197754,1.3182350248098373,1.336178183555603,2.0403523445129395,2.176928833127022,2.279177188873291,3.2159030437469482,3.414129689335823,3.583921432495117,3.019406318664551,3.2377447187900543,3.380861520767212,2.827100992202759,3.047823891043663,3.18882417678833,3.391014575958252,3.6269697695970535,3.768965721130371,0.8767538070678711,0.9069584310054779,0.9223955869674683,0.8848165273666382,0.8950929716229439,0.9043508172035217,0.8803083300590515,0.9000036902725697,0.9108620285987854,0.8948851227760315,0.9056160636246204,0.9179576635360718,0.8799917101860046,0.8921001702547073,0.9026881456375122,1.199916e-05,1.4495105e-05,1.7661601e-05,15.421789,15.773803,16.126902,14.841545,15.078089,15.318917,12.290035,12.47217,12.68601,23.032505,24.465927,25.62801
563,0.9824932217597961,1.0095018185675144,1.0290460586547852,1.2349761724472046,1.2665192633867264,1.2925124168395996,1.2080445289611816,1.2431496530771255,1.263848066329956,1.1769652366638184,1.2133239805698395,1.2348122596740723,1.2800137996673584,1.3154492676258087,1.3372998237609863,2.0237724781036377,2.1651351004838943,2.2730844020843506,3.17283034324646,3.374682441353798,3.548335552215576,3.0201148986816406,3.236683115363121,3.3773584365844727,2.838684320449829,3.062660336494446,3.2008299827575684,3.399749755859375,3.631910279393196,3.7911205291748047,0.8825017809867859,0.9085598029196262,0.9221475124359131,0.883580207824707,0.8949586637318134,0.9048219919204712,0.8803766369819641,0.8998397886753082,0.9101513624191284,0.8972050547599792,0.905375525355339,0.9170652031898499,0.8791714310646057,0.893811471760273,0.90388423204422,1.34781e-05,1.5510246e-05,1.8585473e-05,15.587032,16.012724,16.357101,14.583124,14.780464,15.091952,12.724672,12.906658,13.168633,22.572403,23.867733,25.01004
564,0.9803518056869507,1.0077058747410774,1.0274715423583984,1.2422008514404297,1.2731569185853004,1.2989623546600342,1.2062764167785645,1.2401801943778992,1.260807752609253,1.1768524646759033,1.21315848082304,1.233630895614624,1.2677958011627197,1.3039600029587746,1.3245909214019775,2.0239338874816895,2.1635606586933136,2.2732043266296387,3.212165355682373,3.410796597599983,3.5927181243896484,3.0147361755371094,3.2190476655960083,3.360116481781006,2.8422305583953857,3.0621432214975357,3.196542501449585,3.316373586654663,3.527765601873398,3.67539119720459,0.874439537525177,0.9056997746229172,0.9221038222312927,0.881257176399231,0.8940344415605068,0.9061916470527649,0.8773508667945862,0.9001138359308243,0.9107580184936523,0.8979380130767822,0.9058869183063507,0.9180849194526672,0.8706465363502502,0.890979990363121,0.902847945690155,1.3250858e-05,1.604925e-05,1.9527972e-05,15.191992,15.564022,15.834484,14.946444,15.238428,15.558023,12.176683,12.329704,12.52969,24.37593,26.054125,27.200943
565,0.9819791913032532,1.0095232501626015,1.0284008979797363,1.2404080629348755,1.274010457098484,1.2995789051055908,1.2106918096542358,1.243777021765709,1.2653415203094482,1.1739238500595093,1.2110712006688118,1.2305852174758911,1.282731056213379,1.3192096054553986,1.3391016721725464,2.020801544189453,2.161780297756195,2.268179416656494,3.1879208087921143,3.409126490354538,3.5833773612976074,3.029930591583252,3.2359800040721893,3.378469467163086,2.827436923980713,3.0491198897361755,3.178842782974243,3.431828022003174,3.6611176133155823,3.8186516761779785,0.8819137215614319,0.9111696854233742,0.9262274503707886,0.8812717199325562,0.8948407880961895,0.9050840139389038,0.8846306800842285,0.9005830995738506,0.9109258651733398,0.8951407670974731,0.9040463790297508,0.9159381985664368,0.8822531700134277,0.8940192684531212,0.9046214818954468,1.911074e-05,2.1963147e-05,2.5518239e-05,15.398792,15.798261,16.095865,14.758608,15.005932,15.302233,12.480679,12.688731,12.909891,22.538357,23.739788,24.655882
566,0.9822253584861755,1.0071597695350647,1.025322675704956,1.2339380979537964,1.2705310210585594,1.294048547744751,1.2131341695785522,1.2482911571860313,1.2691733837127686,1.1810563802719116,1.2161112278699875,1.2379785776138306,1.290997862815857,1.325346902012825,1.343900442123413,2.0298898220062256,2.1641680002212524,2.265223979949951,3.1630890369415283,3.387923374772072,3.5507748126983643,3.0471417903900146,3.2688558995723724,3.414106845855713,2.855045795440674,3.070704758167267,3.212139129638672,3.466341972351074,3.6869583129882812,3.8422927856445312,0.8733130097389221,0.9083321131765842,0.921556830406189,0.8834940195083618,0.8956035040318966,0.9067412614822388,0.8806136846542358,0.9004527740180492,0.9106845855712891,0.8966910243034363,0.9052164405584335,0.9138857126235962,0.8769175410270691,0.8919439986348152,0.9035917520523071,1.2658536e-05,1.5736092e-05,1.9002706e-05,15.584179,16.014942,16.422884,15.082676,15.338369,15.6173725,12.535877,12.743444,12.986046,20.672222,21.659164,22.45982
567,0.986495852470398,1.0139752253890038,1.032128930091858,1.2388970851898193,1.2724816650152206,1.2963372468948364,1.2164005041122437,1.2500554397702217,1.270853042602539,1.1692636013031006,1.2040153071284294,1.226513385772705,1.2819242477416992,1.3181364983320236,1.33579421043396,2.0373456478118896,2.185331866145134,2.2891666889190674,3.1791412830352783,3.3875783532857895,3.553980827331543,3.070126533508301,3.2823041826486588,3.4246087074279785,2.8003861904144287,3.0081711262464523,3.1471643447875977,3.377488851547241,3.6117351800203323,3.7466628551483154,0.8772319555282593,0.908931840211153,0.9224986433982849,0.8828428387641907,0.895102646201849,0.905461311340332,0.872454047203064,0.8995317853987217,0.9108388423919678,0.8965917229652405,0.9058645069599152,0.9178016185760498,0.8725767731666565,0.8906111717224121,0.8993879556655884,1.6219914e-05,1.9093743e-05,2.2497028e-05,15.165248,15.545941,15.8693285,15.071567,15.325552,15.632616,12.775799,13.013653,13.280792,23.789711,25.430645,26.701752
568,0.9821380972862244,1.0069616250693798,1.025033712387085,1.2355965375900269,1.2670863717794418,1.2899479866027832,1.212454080581665,1.2466091141104698,1.2676060199737549,1.1697320938110352,1.2074465975165367,1.23078453540802,1.2874760627746582,1.32052693516016,1.3391389846801758,2.0253658294677734,2.1587229520082474,2.2581562995910645,3.1723248958587646,3.3763336837291718,3.5396203994750977,3.0490148067474365,3.2627286165952682,3.408618927001953,2.8023929595947266,3.0263337790966034,3.170680046081543,3.435096263885498,3.662289798259735,3.7986104488372803,0.8782376050949097,0.9107323288917542,0.9265468716621399,0.8809568285942078,0.8943828903138638,0.9051215648651123,0.872896671295166,0.899783693253994,0.9106035828590393,0.8963986039161682,0.9057992696762085,0.9182681441307068,0.8832363486289978,0.8931998088955879,0.9046726822853088,1.6804785e-05,1.946045e-05,2.2627413e-05,15.106482,15.490558,15.759834,14.804856,15.053648,15.377487,12.8289995,13.056932,13.35149,21.702793,23.228075,24.091457
569,0.9831753969192505,1.0069439075887203,1.024229645729065,1.2364487648010254,1.268401376903057,1.2928714752197266,1.2139703035354614,1.2483581602573395,1.2701952457427979,1.1705238819122314,1.2082344219088554,1.2314695119857788,1.2857633829116821,1.3188724145293236,1.3376840353012085,2.0297744274139404,2.160947397351265,2.2571358680725098,3.168942451477051,3.36148202419281,3.5340774059295654,3.043706178665161,3.258012741804123,3.4057302474975586,2.8104286193847656,3.0297339856624603,3.173351526260376,3.3927974700927734,3.6111984997987747,3.748349905014038,0.8763725757598877,0.908972442150116,0.9228039979934692,0.8823405504226685,0.8950124122202396,0.9058413505554199,0.876372218132019,0.899251114577055,0.9098697900772095,0.8977434635162354,0.9064131043851376,0.9180219173431396,0.8790882229804993,0.8915887363255024,0.899732768535614,1.0900199e-05,1.37775205e-05,1.6845763e-05,15.271633,15.476931,15.755777,14.985935,15.218992,15.518081,12.810202,13.033953,13.294941,23.800285,25.395119,26.793411
570,0.9857351779937744,1.0072416886687279,1.026259183883667,1.2429685592651367,1.2755322009325027,1.3009761571884155,1.2103217840194702,1.2448749169707298,1.266263723373413,1.1783115863800049,1.2147128134965897,1.2358006238937378,1.2984451055526733,1.332691714167595,1.3528974056243896,2.0447258949279785,2.1651823073625565,2.2668089866638184,3.2148842811584473,3.4180541187524796,3.5922365188598633,3.0248568058013916,3.2444463968276978,3.390634536743164,2.8320960998535156,3.059641659259796,3.194269895553589,3.489982843399048,3.718536615371704,3.8615057468414307,0.8777498602867126,0.911028940230608,0.9243147373199463,0.8820210099220276,0.895071055740118,0.9051859974861145,0.8771079778671265,0.900035172700882,0.9102725982666016,0.896451473236084,0.9066613540053368,0.9182636737823486,0.8757511377334595,0.8927299417555332,0.9018344283103943,1.2144446e-05,1.4882302e-05,1.8354505e-05,15.415569,15.842129,16.19205,14.689409,14.870187,15.088795,12.5466385,12.794518,13.023998,23.19609,24.455406,25.621864
571,0.9845746755599976,1.008877046406269,1.0280027389526367,1.2409944534301758,1.2752500176429749,1.298231840133667,1.2122219800949097,1.2462401911616325,1.2657294273376465,1.1787179708480835,1.216015875339508,1.2385241985321045,1.28107488155365,1.3175508603453636,1.3379716873168945,2.0252671241760254,2.1598731726408005,2.2666773796081543,3.211932420730591,3.425857752561569,3.590413808822632,3.037757396697998,3.2536613643169403,3.389219284057617,2.851731300354004,3.0780458748340607,3.220913887023926,3.427262306213379,3.654754102230072,3.7983245849609375,0.881977379322052,0.9127659611403942,0.9267142415046692,0.8819049000740051,0.8948551192879677,0.9060952067375183,0.87342369556427,0.8994978815317154,0.91014564037323,0.8946257829666138,0.9043803736567497,0.915581226348877,0.8789069056510925,0.8922115676105022,0.9037278294563293,1.0587275e-05,1.2746314e-05,1.6495585e-05,15.357676,15.688702,16.045635,14.788431,14.987445,15.232301,12.55435,12.710606,12.923874,23.49282,24.670952,25.87154
572,0.9840911030769348,1.010100182145834,1.0279970169067383,1.2365851402282715,1.2712386175990105,1.2953284978866577,1.2180697917938232,1.2564267739653587,1.2754757404327393,1.1765339374542236,1.210792139172554,1.2308568954467773,1.2920514345169067,1.3257976844906807,1.3440865278244019,2.0396831035614014,2.169700399041176,2.2716264724731445,3.1727583408355713,3.3899379819631577,3.558183193206787,3.064652442932129,3.3055410385131836,3.4405598640441895,2.8443245887756348,3.054020509123802,3.182317018508911,3.482433319091797,3.6970768123865128,3.8345649242401123,0.8760337233543396,0.9074126705527306,0.9200353622436523,0.8788804411888123,0.8947701752185822,0.9054198861122131,0.8768893480300903,0.8993205428123474,0.9092298746109009,0.8959149718284607,0.9056176282465458,0.9172307252883911,0.8810104727745056,0.8939340189099312,0.9041674137115479,1.5214086e-05,1.8113293e-05,2.1401793e-05,15.321922,15.698965,16.044203,14.886208,15.083294,15.329096,12.607211,12.784464,13.018705,21.972248,23.071423,24.006725
573,0.9866494536399841,1.010667260736227,1.0284790992736816,1.2345271110534668,1.267917387187481,1.2910521030426025,1.2095357179641724,1.246629349887371,1.2648694515228271,1.1691638231277466,1.2043172866106033,1.2281215190887451,1.296888828277588,1.331519827246666,1.3502864837646484,2.0348479747772217,2.1681974828243256,2.267745018005371,3.1525042057037354,3.359920859336853,3.5204572677612305,3.0356764793395996,3.2656634896993637,3.3967185020446777,2.794440746307373,3.0051275342702866,3.1541647911071777,3.470768451690674,3.691482961177826,3.8272924423217773,0.8821364045143127,0.9097706638276577,0.9255081415176392,0.8816732168197632,0.8956062309443951,0.9064319133758545,0.8723514676094055,0.8997672013938427,0.9106784462928772,0.8973871469497681,0.9060350954532623,0.9185870289802551,0.8793632984161377,0.8924734443426132,0.8996602892875671,7.3313713e-06,9.722076e-06,1.34930015e-05,15.230518,15.565759,15.920262,14.552134,14.844082,15.191507,12.81765,13.075527,13.385618,21.80069,23.47925,24.713295
574,0.9824129939079285,1.0078712888062,1.0253416299819946,1.226836085319519,1.2605790495872498,1.285478115081787,1.2105575799942017,1.2451346889138222,1.2648459672927856,1.1775639057159424,1.2113676518201828,1.2334058284759521,1.3066046237945557,1.3414888456463814,1.3598878383636475,2.0227866172790527,2.160164535045624,2.2578320503234863,3.122194528579712,3.3287228643894196,3.501323699951172,3.042645215988159,3.25886894762516,3.392568588256836,2.833451271057129,3.0436046421527863,3.183276891708374,3.5475449562072754,3.7774281799793243,3.919753074645996,0.8818879723548889,0.9078130573034286,0.9218959212303162,0.8819559812545776,0.8950741142034531,0.905561089515686,0.8743886947631836,0.8989656753838062,0.9102907776832581,0.8968559503555298,0.9056465663015842,0.9175821542739868,0.8805272579193115,0.8946742415428162,0.9063062071800232,1.5482306e-05,1.7588492e-05,2.0705163e-05,15.394532,15.784255,16.145416,14.697775,14.953117,15.181787,12.610321,12.812338,13.07299,19.12923,20.471355,21.415268
575,0.9787480235099792,1.0035542212426662,1.0220476388931274,1.2363206148147583,1.2700539380311966,1.2939714193344116,1.2045212984085083,1.2381762266159058,1.2575953006744385,1.1811577081680298,1.2177724465727806,1.2403755187988281,1.2889968156814575,1.3233832344412804,1.3457362651824951,2.0140068531036377,2.1474910378456116,2.250783920288086,3.180985450744629,3.376851886510849,3.54856276512146,3.0096726417541504,3.2245426923036575,3.358553886413574,2.8577399253845215,3.081199511885643,3.2223072052001953,3.467472791671753,3.6984568685293198,3.854098320007324,0.8779090046882629,0.906917180866003,0.9236093163490295,0.8802772760391235,0.89493627846241,0.9061983227729797,0.8751987814903259,0.9003698825836182,0.9110958576202393,0.8966830968856812,0.9055039100348949,0.91623854637146,0.8798221349716187,0.8954376876354218,0.9054422974586487,1.6085804e-05,1.8510269e-05,2.208352e-05,15.109103,15.587791,15.99518,14.935793,15.129181,15.439247,12.692118,12.912251,13.194859,22.024918,23.189428,24.705208
576,0.9850641489028931,1.0076786540448666,1.0272479057312012,1.2303506135940552,1.2649734318256378,1.287197470664978,1.204115629196167,1.2390923574566841,1.2601966857910156,1.1791762113571167,1.2152255177497864,1.2364230155944824,1.2677394151687622,1.3039867207407951,1.3275480270385742,2.0302140712738037,2.1551872342824936,2.261226177215576,3.1517653465270996,3.361469253897667,3.522321939468384,2.9910902976989746,3.211764484643936,3.3495876789093018,2.858050584793091,3.0817421674728394,3.2159953117370605,3.2928102016448975,3.520996332168579,3.6857898235321045,0.8829683661460876,0.9112039655447006,0.926700234413147,0.8853883147239685,0.8957393579185009,0.9058153033256531,0.8787199854850769,0.9004950523376465,0.9114839434623718,0.8976849317550659,0.9054451435804367,0.9174064993858337,0.8788995742797852,0.894465982913971,0.9047468304634094,1.8976629e-05,2.1181302e-05,2.457574e-05,15.302042,15.66778,16.023502,14.77598,15.075512,15.445329,12.55727,12.707445,12.966209,26.399364,28.14962,29.644535
577,0.9790624380111694,1.004203673452139,1.0224682092666626,1.2355717420578003,1.266729399561882,1.2917516231536865,1.2077217102050781,1.2439302280545235,1.2620923519134521,1.1661051511764526,1.2032385095953941,1.224738597869873,1.2978837490081787,1.3354844897985458,1.3531357049942017,2.0190155506134033,2.1547047793865204,2.2556912899017334,3.1724069118499756,3.3660356402397156,3.5361948013305664,3.0134010314941406,3.234511598944664,3.3616931438446045,2.784071207046509,3.005980506539345,3.1449384689331055,3.5039680004119873,3.7558709233999252,3.893810510635376,0.8793728351593018,0.9087159894406796,0.9242359399795532,0.8851507306098938,0.8962019197642803,0.9064241647720337,0.8814607262611389,0.9008363671600819,0.9111858010292053,0.8964278101921082,0.9065763503313065,0.9178242087364197,0.879410982131958,0.8918748572468758,0.9009883999824524,1.5310943e-05,1.7898157e-05,2.1226704e-05,15.656759,15.980385,16.403503,15.038723,15.2780285,15.616301,12.395279,12.595596,12.822715,23.561035,25.529617,26.289085
578,0.9830210208892822,1.0088011249899864,1.0273255109786987,1.2355880737304688,1.2651248425245285,1.2895636558532715,1.2059764862060547,1.2397066876292229,1.259799599647522,1.1712555885314941,1.208535186946392,1.2281773090362549,1.2906414270401,1.3263111636042595,1.3451451063156128,2.023587703704834,2.1615188866853714,2.2622432708740234,3.1466007232666016,3.339241400361061,3.5091753005981445,3.0044808387756348,3.214790567755699,3.3534576892852783,2.7934067249298096,3.0206830203533173,3.155366897583008,3.470548391342163,3.7021205127239227,3.842524766921997,0.8730432391166687,0.9055048935115337,0.9208117127418518,0.8862715363502502,0.8968534283339977,0.9071909785270691,0.8756005764007568,0.8998311869800091,0.9104524254798889,0.8984637260437012,0.9056746289134026,0.9169871807098389,0.8811122179031372,0.8935246430337429,0.9027488231658936,1.4923513e-05,1.6968232e-05,2.0105392e-05,15.382196,15.806213,16.213188,14.887467,15.114841,15.48136,12.770086,12.964541,13.230176,20.40408,21.841707,22.843117
579,0.9833601117134094,1.0089852288365364,1.0282888412475586,1.2415099143981934,1.2731554359197617,1.297057867050171,1.1985533237457275,1.234570935368538,1.2530585527420044,1.1726347208023071,1.2098462730646133,1.2294917106628418,1.2955684661865234,1.3287703171372414,1.3528878688812256,2.035220146179199,2.1710861027240753,2.2768115997314453,3.2106664180755615,3.4139991253614426,3.5852227210998535,2.974726438522339,3.1959415525197983,3.3243603706359863,2.8224213123321533,3.0467288345098495,3.17706036567688,3.4437973499298096,3.660348504781723,3.8237967491149902,0.8776575922966003,0.9091119430959225,0.9241663813591003,0.8819732666015625,0.8951992392539978,0.905718207359314,0.8767021298408508,0.8998901285231113,0.9107915163040161,0.8970802426338196,0.9052736088633537,0.9175673723220825,0.8808514475822449,0.8916162326931953,0.8986239433288574,1.7564744e-05,1.992681e-05,2.3439527e-05,15.515197,15.795574,16.143976,15.081527,15.419662,15.826717,12.7761965,12.976435,13.193515,24.17276,25.658464,26.803215
580,0.9790210127830505,1.006006646901369,1.0268089771270752,1.2356408834457397,1.2670520022511482,1.2909066677093506,1.2052664756774902,1.2381404489278793,1.2579717636108398,1.1690318584442139,1.2060481309890747,1.22660493850708,1.3081363439559937,1.3426709324121475,1.3622989654541016,2.013079881668091,2.157841295003891,2.268813371658325,3.175633668899536,3.3681884557008743,3.5382895469665527,3.0076329708099365,3.215515673160553,3.3522796630859375,2.8138608932495117,3.030943915247917,3.1642303466796875,3.5294594764709473,3.749230742454529,3.901298999786377,0.8874680399894714,0.9101082719862461,0.925386369228363,0.884553074836731,0.8958863988518715,0.9061431288719177,0.8796722292900085,0.9007162004709244,0.9117268323898315,0.8984217643737793,0.9057963117957115,0.9183177351951599,0.8768860101699829,0.8932965956628323,0.900749146938324,1.5228987e-05,1.7527724e-05,2.0638108e-05,15.322205,15.719163,16.135418,14.72654,15.002558,15.342828,12.608412,12.818527,13.004289,21.987896,22.654053,23.453259
581,0.9820107817649841,1.0086216479539871,1.0272235870361328,1.2288891077041626,1.2604119032621384,1.285388708114624,1.211246371269226,1.245894968509674,1.2660377025604248,1.1734516620635986,1.209493599832058,1.2330336570739746,1.2724995613098145,1.307424247264862,1.3326170444488525,2.0238819122314453,2.168039560317993,2.272388219833374,3.126293897628784,3.3146174401044846,3.480253219604492,3.031834125518799,3.2527493089437485,3.3882460594177246,2.8238131999969482,3.0457667261362076,3.1904430389404297,3.3256750106811523,3.542615056037903,3.7132184505462646,0.8764337301254272,0.9093275256454945,0.9249370694160461,0.8833072781562805,0.896251168102026,0.9068833589553833,0.8727514147758484,0.8994505554437637,0.9102011322975159,0.8952608108520508,0.9048237018287182,0.917165219783783,0.8792964816093445,0.8927997909486294,0.9027659893035889,1.5370548e-05,1.7858576e-05,2.1550804e-05,15.414477,15.748964,16.168432,14.678233,14.959396,15.292683,12.786504,12.981276,13.253138,28.904785,30.191656,32.128204
582,0.9833211898803711,1.0084219947457314,1.0263593196868896,1.2301028966903687,1.2634368315339088,1.2867813110351562,1.2152374982833862,1.2493411153554916,1.2701352834701538,1.1689903736114502,1.2061194479465485,1.2281906604766846,1.2924607992172241,1.3304718285799026,1.3502966165542603,2.02897572517395,2.166207477450371,2.270045280456543,3.14692759513855,3.3532911986112595,3.522451639175415,3.040536880493164,3.260352462530136,3.399170398712158,2.8067872524261475,3.033457472920418,3.1740520000457764,3.4863359928131104,3.7321056574583054,3.8890347480773926,0.8757629990577698,0.9104658551514149,0.9245738983154297,0.8811676502227783,0.8952921032905579,0.9062038064002991,0.874142050743103,0.899459719657898,0.9099332690238953,0.8969250321388245,0.9060325026512146,0.9172422885894775,0.883469820022583,0.8940938450396061,0.9053402543067932,1.3895333e-05,1.688837e-05,2.014637e-05,15.268879,15.577656,15.95386,15.055678,15.274536,15.577504,12.457659,12.675228,12.887417,21.16506,22.11148,22.897083
583,0.9841018319129944,1.0090290904045105,1.0256900787353516,1.2332481145858765,1.2640993669629097,1.2879905700683594,1.2038501501083374,1.236844763159752,1.2580041885375977,1.170096516609192,1.20863126963377,1.230314016342163,1.2822589874267578,1.3177540451288223,1.3385982513427734,2.0243289470672607,2.164108768105507,2.2579305171966553,3.169619560241699,3.361263945698738,3.530425548553467,3.0026838779449463,3.2145882844924927,3.359959840774536,2.8150346279144287,3.0438322573900223,3.1814627647399902,3.389357805252075,3.617462918162346,3.766789674758911,0.87943434715271,0.9101819097995758,0.9262073636054993,0.8829751014709473,0.8959581553936005,0.9063556790351868,0.8737707138061523,0.9008342511951923,0.9116061925888062,0.8977382183074951,0.9066298305988312,0.9159047603607178,0.8788935542106628,0.8918318264186382,0.8995503783226013,1.3016164e-05,1.5253667e-05,1.8566847e-05,15.726215,16.10318,16.434793,15.0407505,15.360123,15.71345,12.410856,12.594408,12.838295,23.613266,25.102432,26.339294
584,0.9820200800895691,1.0062864758074284,1.0248925685882568,1.228906273841858,1.260166771709919,1.2854610681533813,1.2110819816589355,1.2462000027298927,1.2661807537078857,1.1726396083831787,1.2097130939364433,1.2306976318359375,1.2928768396377563,1.3285600990056992,1.3483495712280273,2.0228419303894043,2.155430555343628,2.2589216232299805,3.1226282119750977,3.3193059861660004,3.491978645324707,3.037949562072754,3.2562810629606247,3.39609956741333,2.8196394443511963,3.0462976843118668,3.1809611320495605,3.472835063934326,3.6958698481321335,3.846590518951416,0.8697649836540222,0.9072047285735607,0.9251024723052979,0.8839814066886902,0.8960804827511311,0.9061638116836548,0.8787577152252197,0.900608018040657,0.91100013256073,0.8974685668945312,0.9064386263489723,0.916676938533783,0.8783955574035645,0.8912125900387764,0.9024928212165833,1.8589199e-05,2.0637875e-05,2.3640692e-05,15.2438,15.6032715,15.9177685,14.685623,14.954404,15.23892,12.820036,13.045119,13.314543,24.416613,25.94007,26.905087
585,0.9792625904083252,1.004569087177515,1.0233864784240723,1.23814058303833,1.2706109508872032,1.295359492301941,1.2072292566299438,1.245794616639614,1.2663114070892334,1.1628469228744507,1.2017079591751099,1.223201870918274,1.3020843267440796,1.3363876715302467,1.356184959411621,2.019717216491699,2.1555776596069336,2.2594892978668213,3.18678879737854,3.396839290857315,3.574180841445923,3.02852725982666,3.260403335094452,3.4001340866088867,2.7723491191864014,3.0044164955615997,3.140925407409668,3.5244083404541016,3.7488303631544113,3.9127917289733887,0.8781545758247375,0.9112055823206902,0.9250794649124146,0.8823570013046265,0.8950267657637596,0.9056977033615112,0.8769749999046326,0.9000405631959438,0.9099533557891846,0.8985030651092529,0.9070902206003666,0.9173497557640076,0.8825016617774963,0.8936104252934456,0.9054121971130371,1.2762845e-05,1.4927005e-05,1.8499792e-05,15.212418,15.549069,15.89011,14.759142,15.05447,15.334873,12.831985,13.006872,13.243845,21.960926,23.19513,23.959354
